CLIENT_ID,LIMIT_BAL,LimitBand,AGE,AgeGroup,SexLabel,EducationLabel,MarriageLabel,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AvgBillAmount,AvgPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,DEFAULT,PredictedDefaultProbability,RiskBand,BestF1ThresholdFlag
12746,170000,100K-200K,42,35-44,Female,High School,Married,-1,-1,-1,-1,-1,-1,460.0,5916.333333333333,0,0,-1,-1.0,0,0.0027058823529411765,0.003247058823529412,5.0,0.9993964996982498,0,0.47794220671615717,Medium,0
12747,20000,<=50K,23,18-24,Female,Graduate School,Single,1,-1,0,0,-1,-1,1026.8333333333333,848.1666666666666,1,0,1,-0.3333333333333333,2,0.05134166666666666,0.0,0.8258682246024018,0.8142433234421365,0,0.43177696696418333,Medium,0
12748,90000,50K-100K,50,45-54,Male,High School,Single,0,0,0,0,0,0,58398.333333333336,2102.3333333333335,0,0,0,0.0,0,0.6488703703703704,0.8499444444444444,0.03599978309945175,0.03587803484581519,0,0.2621954292317834,Medium,0
12749,230000,200K-300K,35,35-44,Male,Graduate School,Married,-1,-1,-2,-2,-2,-2,575.6666666666666,0.0,0,0,-1,-1.6666666666666667,1,0.0025028985507246377,0.015017391304347826,0.0,0.0,1,0.48812703926262657,Medium,0
12750,210000,200K-300K,35,35-44,Female,University,Single,0,0,0,0,0,0,169848.16666666666,6105.5,0,0,0,0.0,0,0.8088007936507936,0.9990571428571429,0.035946776045295316,0.03552280031069313,0,0.3867582759783322,Medium,0
12751,20000,<=50K,23,18-24,Male,University,Single,0,0,0,0,0,0,21112.666666666668,1133.5,0,0,0,0.0,0,1.0556333333333334,0.8864,0.05368772547502704,0.056333123501600524,0,0.3714094004332823,Medium,0
12752,60000,50K-100K,48,45-54,Female,University,Married,-1,-1,-1,-1,-1,-1,5210.0,4301.833333333333,0,0,-1,-1.0,0,0.08683333333333333,0.15025,0.825661367198746,0.733336093400679,0,0.2687853461572625,Medium,0
12753,300000,200K-300K,29,25-34,Female,University,Married,-1,-1,-1,-1,0,-1,2485.5,5801.833333333333,0,0,0,-0.8333333333333334,0,0.008285,0.006083333333333333,2.3341155960842164,1.6284222187054913,0,0.29384120253502805,Medium,0
12754,50000,<=50K,30,25-34,Male,Graduate School,Single,0,0,2,2,2,2,45734.5,2250.0,4,4,2,1.3333333333333333,-2,0.91469,0.89144,0.049196816419346374,0.06065969199149337,0,0.6353934948508146,High,1
12755,50000,<=50K,35,35-44,Male,University,Single,0,0,0,0,0,0,20475.333333333332,616.8333333333334,0,0,0,0.0,0,0.40950666666666663,1.0,0.030125434462324893,0.027614558893756618,1,0.4958332823887838,Medium,0
12756,500000,300K-500K,61,55-64,Male,Graduate School,Married,-1,-1,-1,0,0,0,21657.666666666668,15100.666666666666,0,0,0,-0.5,-1,0.04331533333333334,0.02286,0.6972381047657892,0.975657194955174,0,0.11242237917350165,Low,0
12757,490000,300K-500K,30,25-34,Male,Graduate School,Single,0,0,0,0,0,0,247152.33333333334,10007.333333333334,0,0,0,0.0,0,0.5043925170068028,0.511504081632653,0.040490520360236426,0.04083700597053029,0,0.22182922226027987,Medium,0
12758,110000,100K-200K,29,25-34,Female,High School,Married,1,2,0,0,0,2,89445.16666666667,10283.333333333334,3,2,2,0.8333333333333334,-1,0.8131378787878788,0.9966909090909091,0.1149678015622205,0.019052627166760025,0,0.5602472829656686,High,1
12759,360000,300K-500K,27,25-34,Female,University,Married,0,0,0,-1,-1,-1,3758.0,2008.5,0,0,0,-0.5,1,0.010438888888888888,0.01791388888888889,0.5344361169009713,0.25914634146341464,1,0.3547653016996739,Medium,0
12760,80000,50K-100K,42,35-44,Female,University,Married,0,0,-1,-1,0,0,37890.833333333336,11783.0,0,0,0,-0.3333333333333333,0,0.4736354166666667,0.5378,0.3109709429679871,1.1151068368072448,0,0.1924528897465211,Low,0
12761,180000,100K-200K,27,25-34,Female,Graduate School,Single,2,2,0,0,2,2,160884.5,6467.5,4,4,2,1.3333333333333333,0,0.8938027777777777,0.8511,0.040199604685758325,0.05679789635800417,1,0.8755816921398187,High,1
12762,180000,100K-200K,27,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,6028.5,6912.5,0,0,-1,-1.0,0,0.03349166666666667,0.0032277777777777778,1.1466051089240297,1.5626591609703793,0,0.2710141957966487,Medium,0
12763,70000,50K-100K,22,18-24,Female,University,Single,0,-1,0,0,0,0,48826.0,12939.333333333334,0,0,0,-0.16666666666666666,0,0.6975142857142858,0.13188571428571427,0.2650081752612158,0.5036612809954782,0,0.24535523213829386,Medium,0
12764,140000,100K-200K,26,25-34,Male,University,Single,0,0,0,0,0,0,57334.0,10906.5,0,0,0,0.0,0,0.4095285714285714,0.7566428571428572,0.19022688623711864,0.03226335050889427,0,0.2436663241817403,Medium,0
12765,340000,300K-500K,30,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,11246.166666666666,7491.833333333333,0,0,-2,-2.0,0,0.03307696078431372,0.07176470588235294,0.6661578588577017,0.6205115888074937,0,0.17368045678004262,Low,0
12766,70000,50K-100K,36,35-44,Female,University,Single,-1,2,2,2,2,2,2773.8333333333335,1340.6666666666667,5,5,2,1.5,-3,0.03962619047619048,0.016514285714285714,0.483297284306657,1.107974335472044,1,0.7578362507399798,High,1
12767,300000,200K-300K,34,25-34,Male,Graduate School,Single,0,0,0,0,0,0,251834.33333333334,8609.0,0,0,0,0.0,0,0.8394477777777778,0.9064266666666667,0.034185149373894365,0.033742167969080875,1,0.4736726150282078,Medium,0
12768,20000,<=50K,23,18-24,Female,University,Single,2,2,2,2,4,3,19960.666666666668,1268.8333333333333,6,6,4,2.5,-1,0.9980333333333334,0.92475,0.06356615037782323,0.13223901337502172,1,0.8809072306605037,High,1
12769,170000,100K-200K,42,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,710.8333333333334,844.1666666666666,0,0,-1,-1.0,0,0.0041813725490196085,0.0024411764705882352,1.1872948898265354,0.9991974317817014,0,0.45729443846495244,Medium,0
12770,280000,200K-300K,44,35-44,Female,Graduate School,Married,0,0,0,0,0,0,151485.16666666666,4668.5,0,0,0,0.0,0,0.5410184523809524,0.5228214285714285,0.030818165014874926,0.03252653946849335,0,0.17554114283234143,Low,0
12771,90000,50K-100K,50,45-54,Female,High School,Single,0,0,0,0,0,0,66344.66666666667,2416.6666666666665,0,0,0,0.0,0,0.737162962962963,0.9326555555555556,0.03642584577045688,0.03300496627669034,0,0.32187234397357306,Medium,0
12772,160000,100K-200K,27,25-34,Female,University,Single,1,-1,-1,-2,-2,-2,69.66666666666667,69.66666666666667,1,0,1,-1.1666666666666667,3,0.0004354166666666667,0.0,0.9976133651551312,0.9976133651551312,1,0.5795052188701856,High,1
12773,300000,200K-300K,46,45-54,Female,Graduate School,Single,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,1,0.6976623694661133,High,1
12774,60000,50K-100K,38,35-44,Male,Graduate School,Married,1,2,0,0,2,2,57257.833333333336,6483.333333333333,4,3,2,1.1666666666666667,-1,0.9542972222222222,0.8301333333333333,0.11323017453165206,0.07293847504558655,1,0.783349076161286,High,1
12775,210000,200K-300K,46,45-54,Male,Graduate School,Married,-1,-1,-1,-1,-1,-1,23012.5,24276.333333333332,0,0,-1,-1.0,0,0.10958333333333334,0.014452380952380953,1.0549117877111156,2.398821923712377,0,0.1561351912948095,Low,0
12776,130000,100K-200K,29,25-34,Female,University,Married,0,0,0,0,0,0,116068.16666666667,4578.833333333333,0,0,0,0.0,0,0.8928320512820513,1.0170307692307692,0.03944946224207004,0.04114313306902511,0,0.2834137892289918,Medium,0
12777,160000,100K-200K,35,35-44,Female,Graduate School,Single,0,0,-2,-2,-2,-2,1256.3333333333333,0.0,0,0,0,-1.3333333333333333,2,0.007852083333333332,0.074925,0.0,0.0,0,0.38723572716144034,Medium,0
12778,20000,<=50K,37,35-44,Female,Graduate School,Single,0,0,0,-1,-1,-2,2066.6666666666665,500.0,0,0,0,-0.6666666666666666,2,0.10333333333333333,0.42,0.24191597451818403,0.2884338044418806,1,0.42712205874487585,Medium,0
12779,240000,200K-300K,40,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,5568.333333333333,5254.666666666667,0,0,-1,-1.0,0,0.023201388888888886,0.018666666666666668,0.943641315734339,1.2605114334890584,0,0.255089864561712,Medium,0
12780,340000,300K-500K,38,35-44,Female,Graduate School,Married,-1,-1,0,0,0,-1,60602.166666666664,36286.333333333336,0,0,0,-0.5,0,0.17824166666666666,0.04430882352941176,0.598761323821415,0.8520236706234149,0,0.10283935523811502,Low,0
12781,150000,100K-200K,42,35-44,Male,Graduate School,Married,0,0,0,0,0,2,144179.0,8045.166666666667,1,1,2,0.3333333333333333,-2,0.9611933333333333,0.91012,0.055799786145709906,0.0735864049517649,0,0.412178573500707,Medium,0
12782,180000,100K-200K,46,45-54,Male,Graduate School,Married,0,0,0,-2,-2,-2,34079.333333333336,500.0,0,0,0,-1.0,2,0.18932962962962965,0.7934777777777777,0.01467157675435379,0.01467157675435379,0,0.21673934369683867,Medium,0
12783,300000,200K-300K,26,25-34,Female,Graduate School,Single,-1,0,0,0,0,0,52369.833333333336,25335.333333333332,0,0,0,-0.16666666666666666,-1,0.17456611111111112,0.16243,0.48377569855515246,0.1743785652100469,0,0.11226932274598257,Low,0
12784,180000,100K-200K,44,35-44,Male,University,Married,-1,-1,-1,-1,-1,-1,1110.0,1110.0,0,0,-1,-1.0,0,0.006166666666666667,0.006166666666666667,0.9998498723915328,0.999699789852897,0,0.40708956680595476,Medium,0
12785,50000,<=50K,22,18-24,Female,University,Single,0,0,0,0,0,0,35146.166666666664,1881.8333333333333,0,0,0,0.0,0,0.7029233333333332,0.8864,0.05354280674133859,0.04501525755777116,0,0.3691526304892597,Medium,0
12786,50000,<=50K,55,55-64,Female,High School,Married,0,0,0,0,0,2,32572.666666666668,1144.8333333333333,1,1,2,0.3333333333333333,-2,0.6514533333333333,0.93462,0.03514687597537825,0.030398631914140817,0,0.43868199744598607,Medium,0
12787,340000,300K-500K,37,35-44,Male,Graduate School,Married,-1,-1,-1,-1,-1,-1,10444.666666666666,11305.833333333334,0,0,-1,-1.0,0,0.030719607843137254,0.024941176470588234,1.0824331008951795,0.8187304742970747,0,0.169336840912924,Low,0
12788,190000,100K-200K,31,25-34,Male,Graduate School,Single,-2,-2,-1,-1,0,0,93.0,329.8333333333333,0,0,0,-1.0,-2,0.0004894736842105263,-0.0030473684210526315,3.5402504472271916,5.0,1,0.48448674470886993,Medium,0
12789,180000,100K-200K,43,35-44,Female,Graduate School,Married,-1,-1,-1,-1,-1,-1,10118.0,13669.666666666666,0,0,-1,-1.0,0,0.056211111111111114,0.0268,1.3510023225551402,1.195020531212641,0,0.23552785290647776,Medium,0
12790,20000,<=50K,28,25-34,Male,High School,Single,1,2,0,0,0,0,6379.833333333333,475.0,2,1,2,0.5,1,0.3189916666666667,0.28265,0.07445141065830721,0.08888634017662576,1,0.7482630282839956,High,1
12791,450000,300K-500K,29,25-34,Male,University,Single,0,0,0,0,0,0,57293.666666666664,12557.166666666666,0,0,0,0.0,0,0.12731925925925924,0.11485777777777778,0.21917134770175964,0.19382446935061762,0,0.09811993899003196,Low,0
12792,100000,50K-100K,30,25-34,Female,Graduate School,Single,1,2,0,0,0,0,86793.0,2592.6666666666665,2,1,2,0.5,1,0.86793,1.05033,0.029871783300912707,0.02126914092914612,0,0.5459413157898001,High,1
12793,80000,50K-100K,26,25-34,Male,University,Single,0,0,0,0,-1,-1,38254.666666666664,17926.333333333332,0,0,0,-0.3333333333333333,1,0.4781833333333333,0.852425,0.4686030959050926,0.1994865389952817,0,0.22246763274397063,Medium,0
12794,10000,<=50K,36,35-44,Male,High School,Single,0,0,0,0,2,0,8184.666666666667,776.6666666666666,1,1,2,0.3333333333333333,0,0.8184666666666667,0.647,0.09489095685108635,0.15432929564827277,1,0.6126049512888124,High,1
12795,20000,<=50K,22,18-24,Female,University,Single,0,0,0,0,0,0,6620.166666666667,813.1666666666666,0,0,0,0.0,0,0.33100833333333335,0.25495,0.1228286591813101,0.1953328059667759,0,0.46019875104418007,Medium,0
12796,260000,200K-300K,53,45-54,Female,University,Married,1,2,2,2,2,2,133716.33333333334,8109.333333333333,6,5,2,1.8333333333333333,-1,0.5142935897435897,0.4542576923076923,0.06064571936397777,0.050019035975312216,1,0.7633989172467198,High,1
12797,150000,100K-200K,52,45-54,Male,High School,Married,0,0,0,0,0,0,93972.33333333333,2866.6666666666665,0,0,0,0.0,0,0.6264822222222222,0.59208,0.03050537834650208,0.028779861818422493,1,0.2917608603902661,Medium,0
12798,500000,300K-500K,34,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,21651.0,18740.166666666668,0,0,-2,-2.0,0,0.043302,0.039312,0.8655499703634139,1.03544,0,0.1344334262004781,Low,0
12799,110000,100K-200K,46,45-54,Female,Graduate School,Married,-1,-1,-1,-1,-1,-1,5244.333333333333,5292.333333333333,0,0,-1,-1.0,0,0.04767575757575757,0.006672727272727273,1.0091206660946388,1.1334263538850615,0,0.2527507086164082,Medium,0
12800,160000,100K-200K,32,25-34,Male,University,Married,0,0,0,0,0,0,98116.5,4166.666666666667,0,0,0,0.0,0,0.613228125,0.5823375,0.04246645150331238,0.04549590536851683,0,0.1750404031842183,Low,0
12801,200000,100K-200K,36,35-44,Female,University,Single,0,0,0,0,0,0,107217.0,3363.8333333333335,0,0,0,0.0,0,0.536085,0.65847,0.031374018153187536,0.03175927516434498,0,0.2596956414905343,Medium,0
12802,190000,100K-200K,45,45-54,Female,Graduate School,Married,1,2,0,0,0,0,77008.33333333333,2800.0,2,1,2,0.5,1,0.4053070175438596,0.3987263157894737,0.03635962263905933,0.02926725437678486,0,0.577947559617063,High,1
12803,180000,100K-200K,28,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-2,6537.0,5608.666666666667,0,0,-1,-1.1666666666666667,1,0.036316666666666664,0.04647777777777778,0.8579659893429875,0.895672602819189,1,0.2481602766702638,Medium,0
12804,50000,<=50K,25,25-34,Female,Graduate School,Single,1,3,2,2,2,2,28668.166666666668,1166.6666666666667,6,5,3,2.0,-1,0.5733633333333333,0.55592,0.04069530841230161,0.048667721133957904,1,0.8336073897300933,High,1
12805,100000,50K-100K,54,45-54,Male,High School,Married,0,0,0,5,4,3,64487.5,5450.0,3,3,5,2.0,-3,0.644875,0.46041,0.08451228400262582,0.16816991888604246,0,0.5085232999846891,High,1
12806,130000,100K-200K,29,25-34,Female,University,Single,1,3,2,2,2,2,125924.16666666667,3680.0,6,5,3,2.0,-1,0.968647435897436,0.9930307692307693,0.029223899008134515,0.023607052738155818,1,0.7903262291984905,High,1
12807,120000,100K-200K,58,55-64,Male,University,Married,-1,-1,-1,-1,-1,-1,396.0,396.0,0,0,-1,-1.0,0,0.0033,0.0033,0.9995793016407236,0.9991589571068125,0,0.5625583542537599,High,1
12808,340000,300K-500K,37,35-44,Female,High School,Single,0,0,0,0,0,0,268787.8333333333,9856.0,0,0,0,0.0,0,0.7905524509803921,0.8529264705882353,0.03666830364450794,0.036329860972623584,0,0.28456435039423134,Medium,0
12809,20000,<=50K,22,18-24,Male,University,Single,0,0,0,0,0,0,13853.333333333334,610.1666666666666,0,0,0,0.0,0,0.6926666666666667,0.9922,0.0440442246844961,0.05217851713949,0,0.3707517360945708,Medium,0
12810,30000,<=50K,34,25-34,Male,University,Married,0,0,0,0,0,0,27858.166666666668,1656.6666666666667,0,0,0,0.0,0,0.9286055555555556,0.9631,0.059467544122046065,0.059060531066556676,1,0.4240815791098793,Medium,0
12811,250000,200K-300K,44,35-44,Male,University,Married,-1,0,-1,0,0,-2,6716.5,3500.1666666666665,0,0,0,-0.6666666666666666,1,0.026866,0.018408,0.5211166253101737,0.5463770001300897,0,0.24126499301299328,Medium,0
12812,70000,50K-100K,25,25-34,Female,University,Single,0,0,0,2,2,0,40342.5,1680.8333333333333,2,2,2,0.6666666666666666,0,0.5763214285714285,1.0069714285714286,0.04166391248306177,0.04911873337458456,0,0.5494211197733518,High,1
12813,50000,<=50K,47,45-54,Female,University,Other,2,2,2,2,2,0,38772.833333333336,1600.0,5,5,2,1.6666666666666667,2,0.7754566666666667,0.74554,0.0412658293142135,0.044496793613401385,0,0.8760379395843859,High,1
12814,280000,200K-300K,60,55-64,Male,Graduate School,Married,-2,-2,-2,-2,-2,-2,296.0,330.0,0,0,-2,-2.0,0,0.0010571428571428572,0.0028285714285714286,1.1142374788970175,1.2060913705583756,0,0.2672395868838409,Medium,0
12815,500000,300K-500K,46,45-54,Female,University,Married,-1,-1,-1,0,0,0,53222.166666666664,20444.166666666668,0,0,0,-0.5,-1,0.10644433333333334,0.001772,0.3841275905478277,1.0145385923878376,0,0.13071281780954214,Low,0
12816,140000,100K-200K,50,45-54,Female,University,Married,1,2,2,2,2,2,139306.0,4587.833333333333,6,5,2,1.8333333333333333,-1,0.9950428571428571,0.9727357142857143,0.03293345472861335,0.04022371386197731,0,0.7088594721402407,High,1
12817,200000,100K-200K,31,25-34,Female,University,Single,0,0,0,0,0,0,143585.33333333334,5057.833333333333,0,0,0,0.0,0,0.7179266666666667,0.96349,0.0352252374601428,0.033701058313198536,0,0.3195457952679177,Medium,0
12818,50000,<=50K,36,35-44,Male,University,Married,2,2,7,7,7,7,2400.0,0.0,6,6,7,5.333333333333333,-5,0.048,0.048,0.0,0.0,1,0.9540351513270076,High,1
12819,320000,300K-500K,58,55-64,Male,Graduate School,Married,-1,2,-1,0,0,-1,442.6666666666667,305.3333333333333,1,1,2,-0.16666666666666666,0,0.0013833333333333334,0.0011875,0.689499435453519,0.8614501076812635,0,0.6157367775015327,High,1
12820,50000,<=50K,59,55-64,Female,High School,Married,1,2,0,0,0,0,45709.0,1656.6666666666667,2,1,2,0.5,1,0.91418,0.89954,0.03624364186614647,0.028591691239595388,0,0.6392809670620504,High,1
12821,30000,<=50K,49,45-54,Male,University,Other,0,0,0,0,0,0,8795.5,794.1666666666666,0,0,0,0.0,0,0.29318333333333335,0.4313,0.09029067343767765,0.07863844231766537,0,0.28114942997888953,Medium,0
12822,100000,50K-100K,25,25-34,Female,Graduate School,Single,2,2,-2,-2,-2,-2,-8492.166666666666,25066.666666666668,2,2,2,-0.6666666666666666,4,-0.08492166666666666,1.0,2.9516819091729793,0.0,0,0.6133223883185377,High,1
12823,340000,300K-500K,44,35-44,Male,University,Single,0,0,0,0,0,0,300287.3333333333,61724.0,0,0,0,0.0,0,0.8831980392156862,0.9619352941176471,0.20554968155517628,0.340808515908425,1,0.3891330470253912,Medium,0
12824,350000,300K-500K,38,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,9785.666666666666,9510.666666666666,0,0,-1,-1.0,0,0.027959047619047616,0.021808571428571427,0.9718811206676318,0.9708234395043532,0,0.1410935948336722,Low,0
12825,20000,<=50K,24,18-24,Male,University,Single,2,0,0,2,2,2,6650.666666666667,916.6666666666666,4,4,2,1.3333333333333333,0,0.33253333333333335,0.20635,0.1378273399323393,0.2041649652919559,1,0.8961094275880338,High,1
12826,110000,100K-200K,26,25-34,Male,Graduate School,Single,0,0,0,0,0,0,106700.33333333333,4192.666666666667,0,0,0,0.0,0,0.9700030303030303,1.0084090909090908,0.039293786502093864,0.03802976450914932,0,0.3234023182065106,Medium,0
12827,290000,200K-300K,29,25-34,Female,University,Single,0,0,0,0,0,0,253534.33333333334,9260.333333333334,0,0,0,0.0,0,0.8742563218390805,0.913548275862069,0.03652494367959127,0.039708334546706865,0,0.3633018303322014,Medium,0
12828,40000,<=50K,26,25-34,Male,University,Single,1,2,2,2,2,2,14713.666666666666,2141.6666666666665,6,5,2,1.8333333333333333,-1,0.3678416666666667,0.28295,0.14555463679304056,0.05743990350096212,1,0.817374303444135,High,1
12829,120000,100K-200K,39,35-44,Male,Other,Married,2,0,0,0,0,-1,60761.666666666664,4195.0,1,1,2,0.16666666666666666,3,0.5063472222222222,0.9553916666666666,0.06904004981197079,0.06302221367184002,1,0.831238043342463,High,1
12830,190000,100K-200K,55,55-64,Male,Graduate School,Married,-1,-1,-1,-1,-1,-1,4090.0,3306.0,0,0,-1,-1.0,0,0.021526315789473685,0.0312,0.8082800211890306,0.7502422991024399,0,0.23419801859422773,Medium,0
12831,150000,100K-200K,23,18-24,Female,University,Single,0,0,0,0,0,0,100194.33333333333,3836.3333333333335,0,0,0,0.0,0,0.6679622222222222,0.76804,0.03828886149772027,0.03854278103227253,0,0.21364685138899112,Medium,0
12832,300000,200K-300K,42,35-44,Female,Graduate School,Single,-1,-1,-1,0,0,-2,2780.8333333333335,1744.6666666666667,0,0,0,-0.8333333333333334,1,0.009269444444444445,0.021163333333333333,0.6273522713652163,0.6247687257535064,0,0.28634315778669284,Medium,0
12833,240000,200K-300K,32,25-34,Female,University,Married,0,0,0,0,0,0,19694.166666666668,3527.6666666666665,0,0,0,0.0,0,0.08205902777777778,0.222025,0.17912089772015638,0.1745389763589966,0,0.1380148531997601,Low,0
12834,60000,50K-100K,33,25-34,Female,University,Married,2,0,0,0,0,0,51556.5,2251.0,1,1,2,0.3333333333333333,2,0.859275,1.00165,0.043660696967737764,0.05380409558632088,1,0.8804339318175862,High,1
12835,150000,100K-200K,29,25-34,Male,University,Single,-1,-1,-1,0,0,0,53380.5,26345.666666666668,0,0,0,-0.5,-1,0.35587,0.34413333333333335,0.49354323038303505,0.7198351243596448,0,0.13301207886265004,Low,0
12836,80000,50K-100K,47,45-54,Female,High School,Single,-2,-2,-2,-2,-2,-1,107238.16666666667,10389.666666666666,0,0,-1,-1.8333333333333333,-1,1.3404770833333335,2.4355375,0.09688388791321512,0.01959550939746878,0,0.32590798571804636,Medium,0
12837,160000,100K-200K,43,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,3853.0,3002.6666666666665,0,0,-1,-1.0,0,0.02408125,0.03510625,0.7792724598814827,2.5760087582108224,0,0.31221426082029025,Medium,0
12838,200000,100K-200K,30,25-34,Male,Graduate School,Married,0,0,0,0,0,0,114609.16666666667,5942.166666666667,0,0,0,0.0,0,0.5730458333333334,0.91169,0.0518471445024838,0.03411697047448969,0,0.2786597736342391,Medium,0
12839,90000,50K-100K,42,35-44,Male,University,Married,2,2,2,2,2,0,93497.0,3116.6666666666665,5,5,2,1.6666666666666667,2,1.0388555555555556,1.0641444444444443,0.03333434346495348,0.03846907086702291,0,0.8446806722489903,High,1
12840,360000,300K-500K,38,35-44,Male,University,Married,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0.7269159582261334,High,1
12841,350000,300K-500K,38,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,4838.0,5103.166666666667,0,0,-1,-1.0,0,0.013822857142857144,0.012805714285714285,1.054772813393503,1.0395939086294417,0,0.22849549795229546,Medium,0
12842,30000,<=50K,51,45-54,Female,High School,Married,0,0,0,0,0,0,21010.0,1900.5,0,0,0,0.0,0,0.7003333333333334,0.5818,0.0904562077089663,0.09498601853643095,0,0.34272472043177965,Medium,0
12843,40000,<=50K,23,18-24,Male,High School,Single,0,0,0,0,0,-2,10857.333333333334,600.0,0,0,0,-0.3333333333333333,2,0.27143333333333336,0.376125,0.05526134008749712,0.07555882044285864,0,0.3317032370736499,Medium,0
12844,160000,100K-200K,24,18-24,Male,University,Single,-1,0,0,-1,0,0,4188.833333333333,1730.8333333333333,0,0,0,-0.3333333333333333,-1,0.026180208333333333,0.02780625,0.4131853266491605,0.6664082186470246,0,0.2790188821732435,Medium,0
12845,200000,100K-200K,40,35-44,Male,University,Single,0,0,0,0,0,2,20083.666666666668,2072.1666666666665,1,1,2,0.3333333333333333,-2,0.10041833333333335,0.08408,0.10317585454304042,0.06824970411977983,0,0.44461035046140074,Medium,0
12846,330000,300K-500K,33,25-34,Male,Graduate School,Single,0,0,0,0,0,0,142587.66666666666,4436.5,0,0,0,0.0,0,0.43208383838383835,0.6771060606060606,0.0311141553685623,0.03100457889635661,0,0.19872477017617954,Low,0
12847,500000,300K-500K,47,45-54,Male,Graduate School,Married,-1,2,-1,0,0,-1,15377.666666666666,9755.166666666666,1,1,2,-0.16666666666666666,0,0.030755333333333332,0.014466,0.6343654827836605,0.6564926660914582,0,0.4588638648574076,Medium,0
12848,500000,300K-500K,28,25-34,Female,University,Married,-2,-2,-2,-1,0,0,32449.0,6177.333333333333,0,0,0,-1.1666666666666667,-2,0.064898,0.135526,0.19036955237679448,0.21799690932631666,0,0.14082594574251375,Low,0
12849,460000,300K-500K,54,45-54,Female,Graduate School,Married,-1,-1,-1,-1,-1,-1,36442.0,38097.166666666664,0,0,-1,-1.0,0,0.07922173913043479,0.016571739130434783,1.045414423767339,3.057021730585659,0,0.12120560024025222,Low,0
12850,120000,100K-200K,27,25-34,Female,Graduate School,Single,-1,2,-1,0,-1,-1,4552.166666666667,3133.1666666666665,1,1,2,-0.3333333333333333,0,0.037934722222222224,0.054608333333333335,0.6882551072709966,0.551837140019861,0,0.46187001311799364,Medium,0
12851,130000,100K-200K,45,45-54,Female,University,Married,2,-1,-1,-1,-1,-1,1013.3333333333334,2496.6666666666665,1,1,2,-0.5,3,0.007794871794871795,0.007615384615384615,2.4634106232527544,0.9996634129922585,0,0.5196143178024564,High,1
12852,20000,<=50K,22,18-24,Male,Graduate School,Single,-1,0,0,0,0,0,10241.666666666666,6436.833333333333,0,0,0,-0.16666666666666666,-1,0.5120833333333333,0.3634,0.6284844835722772,0.9155240129539034,0,0.24761191546337916,Medium,0
12853,170000,100K-200K,41,35-44,Male,Graduate School,Married,0,0,0,0,0,0,90769.5,5830.0,0,0,0,0.0,0,0.5339382352941177,0.8820058823529412,0.0642285051173483,0.048697680001371764,0,0.2483506105806989,Medium,0
12854,50000,<=50K,29,25-34,Female,Graduate School,Married,0,0,0,0,0,0,39876.166666666664,1501.5,0,0,0,0.0,0,0.7975233333333333,0.9661,0.03765391334876995,0.03846490725705931,0,0.374951269114896,Medium,0
12855,50000,<=50K,36,35-44,Male,University,Married,-1,0,0,0,0,0,5268.666666666667,555.1666666666666,0,0,0,-0.16666666666666666,-1,0.10537333333333333,0.0716,0.10536804479169962,0.1926085396483674,1,0.5863546586153563,High,1
12856,50000,<=50K,43,35-44,Male,High School,Married,0,0,0,0,0,0,18108.666666666668,989.0,0,0,0,0.0,0,0.36217333333333335,0.34226,0.0546142306240969,0.060341748594845576,0,0.33038477423186563,Medium,0
12857,220000,200K-300K,36,35-44,Female,Graduate School,Single,0,0,2,0,0,0,4635.0,2325.5,1,1,2,0.3333333333333333,0,0.02106818181818182,0.05928636363636364,0.5017079572830895,0.3304063821812925,0,0.4130846883862114,Medium,0
12858,260000,200K-300K,38,35-44,Female,High School,Single,0,0,0,0,0,0,20832.666666666668,863.8333333333334,0,0,0,0.0,0,0.08012564102564103,0.11863461538461538,0.04146499515988384,0.04612180553345964,0,0.26066850890091714,Medium,0
12859,500000,300K-500K,54,45-54,Female,Graduate School,Married,0,0,0,0,0,0,398061.3333333333,26883.666666666668,0,0,0,0.0,0,0.7961226666666666,0.857682,0.06753646526143992,0.033066347546649354,0,0.31645667189404414,Medium,0
12860,20000,<=50K,25,25-34,Female,University,Single,0,0,0,0,0,0,17272.833333333332,1930.1666666666667,0,0,0,0.0,0,0.8636416666666666,1.00975,0.11174472683764643,0.05184808528545378,0,0.35168771431703305,Medium,0
